initial_tree_size,num_insertions,num_range_query,average_range_length,num_experiments,vblink_slab_out_of_place_insert,vblink_slab_out_of_place_concurrent_ops,blink_slab_insert,blink_slab_concurrent_ops,
100000,2500000,2500000,892,20,14.3636,35.2956,16.9784,59.3049,
100000,2500000,2500000,896,20,15.2857,35.5071,16.3275,59.2773,
100000,2500000,2500000,900,20,12.7514,34.6221,16.007,59.8713,
100000,2500000,2500000,904,20,14.3807,34.6293,15.9862,57.2155,
100000,2500000,2500000,908,20,11.9479,34.3986,17.0775,59.0089,
100000,2500000,2500000,912,20,14.3057,34.9143,15.8052,58.933,
100000,2500000,2500000,916,20,14.2445,33.8826,16.3743,58.6154,
100000,2500000,2500000,920,20,14.9877,34.2182,14.5256,58.9898,
100000,2500000,2500000,924,20,14.9441,34.0764,15.1681,56.0942,
100000,2500000,2500000,928,20,13.1365,33.586,13.9912,57.3368,
100000,2500000,2500000,932,20,13.0592,34.149,16.8144,57.5277,
100000,2500000,2500000,936,20,13.261,33.6961,16.1874,57.7799,
100000,2500000,2500000,940,20,14.9076,33.3081,14.59,56.8693,
100000,2500000,2500000,944,20,14.0711,33.9269,15.4144,57.6919,
100000,2500000,2500000,948,20,13.5201,33.5472,16.0567,56.3638,
100000,2500000,2500000,952,20,14.5778,32.6226,16.1998,57.2696,
