initial_tree_size,num_insertions,num_range_query,num_experiments,epoch_number,pointers_count,pointers_allocated_total,ratio,tree_gibs,
45000000,22500000,22500000,1,138,6211832,15144913,0.41016,0.740508,
45000000,22500000,22500000,1,139,6214908,15215424,0.408461,0.740875,
45000000,22500000,22500000,1,140,6219954,15287008,0.406878,0.741476,
45000000,22500000,22500000,1,141,6226691,15357977,0.405437,0.742279,
45000000,22500000,22500000,1,142,6235747,15431507,0.404092,0.743359,
45000000,22500000,22500000,1,143,6243999,15504322,0.402726,0.744343,
45000000,22500000,22500000,1,144,6253975,15579041,0.401435,0.745532,
45000000,22500000,22500000,1,145,6259297,15649814,0.39996,0.746166,
45000000,22500000,22500000,1,146,6266703,15725748,0.3985,0.747049,
45000000,22500000,22500000,1,147,6270265,15797170,0.396923,0.747474,
45000000,22500000,22500000,1,148,6278077,15869203,0.395614,0.748405,
45000000,22500000,22500000,1,149,6280741,15939977,0.394024,0.748723,
45000000,22500000,22500000,1,150,6289341,16014642,0.392724,0.749748,
45000000,22500000,22500000,1,151,6299644,16091059,0.3915,0.750976,
45000000,22500000,22500000,1,152,6308207,16163440,0.390276,0.751997,
45000000,22500000,22500000,1,153,6310034,16235624,0.388654,0.752215,
45000000,22500000,22500000,1,154,6315257,16310447,0.387191,0.752837,
45000000,22500000,22500000,1,155,6321082,16382474,0.385844,0.753532,
45000000,22500000,22500000,1,156,6327362,16455170,0.384521,0.75428,
45000000,22500000,22500000,1,157,6329102,16525116,0.382999,0.754488,
45000000,22500000,22500000,1,158,6335101,16595925,0.381726,0.755203,
45000000,22500000,22500000,1,159,6341883,16668459,0.380472,0.756011,
45000000,22500000,22500000,1,160,6350777,16741449,0.379345,0.757072,
45000000,22500000,22500000,1,161,6355634,16811306,0.378057,0.757651,
45000000,22500000,22500000,1,162,6361438,16884820,0.376755,0.758343,
45000000,22500000,22500000,1,163,6366548,16955975,0.375475,0.758952,
45000000,22500000,22500000,1,164,6371388,17025010,0.374237,0.759529,
45000000,22500000,22500000,1,165,6378728,17099786,0.37303,0.760404,
45000000,22500000,22500000,1,166,6386757,17172039,0.371928,0.761361,
45000000,22500000,22500000,1,167,6393348,17242505,0.37079,0.762146,
45000000,22500000,22500000,1,168,6394267,17312020,0.369354,0.762256,
45000000,22500000,22500000,1,169,6399792,17383893,0.368145,0.762915,
45000000,22500000,22500000,1,170,6410806,17457919,0.367215,0.764228,
45000000,22500000,22500000,1,171,6421839,17532491,0.366282,0.765543,
45000000,22500000,22500000,1,172,6428808,17605210,0.365165,0.766374,
45000000,22500000,22500000,1,173,6434961,17677455,0.364021,0.767107,
45000000,22500000,22500000,1,174,6444945,17756231,0.362968,0.768297,
45000000,22500000,22500000,1,175,6445607,17826023,0.361584,0.768376,
45000000,22500000,22500000,1,176,6447646,17894382,0.360317,0.768619,
45000000,22500000,22500000,1,177,6448927,17966478,0.358942,0.768772,
45000000,22500000,22500000,1,178,6459964,18042072,0.35805,0.770088,
