initial_tree_size,num_insertions,num_range_query,num_experiments,epoch_number,pointers_count,pointers_allocated_total,ratio,tree_gibs,
45000000,22500000,22500000,1,172,6936190,22640418,0.306363,0.826858,
45000000,22500000,22500000,1,173,6936785,22727463,0.305216,0.826929,
45000000,22500000,22500000,1,174,6948906,22835586,0.304302,0.828374,
45000000,22500000,22500000,1,175,6957772,22934317,0.303378,0.829431,
45000000,22500000,22500000,1,176,6980382,23036116,0.303019,0.832126,
45000000,22500000,22500000,1,177,6982228,23135396,0.301799,0.832346,
45000000,22500000,22500000,1,178,6991496,23236394,0.300886,0.833451,
45000000,22500000,22500000,1,179,6989207,23327933,0.299607,0.833178,
45000000,22500000,22500000,1,180,6986473,23414568,0.298381,0.832852,
45000000,22500000,22500000,1,181,6999049,23519235,0.297588,0.834352,
45000000,22500000,22500000,1,182,7024400,23628052,0.297291,0.837374,
45000000,22500000,22500000,1,183,7041800,23724469,0.296816,0.839448,
45000000,22500000,22500000,1,184,7043918,23823858,0.295667,0.8397,
45000000,22500000,22500000,1,185,7036250,23915075,0.294218,0.838786,
45000000,22500000,22500000,1,186,7039894,24006596,0.293248,0.839221,
45000000,22500000,22500000,1,187,7052244,24110578,0.292496,0.840693,
45000000,22500000,22500000,1,188,7062117,24203365,0.291782,0.84187,
45000000,22500000,22500000,1,189,7073263,24298157,0.291103,0.843199,
45000000,22500000,22500000,1,190,7071246,24390692,0.289916,0.842958,
45000000,22500000,22500000,1,191,7076994,24482321,0.289065,0.843643,
45000000,22500000,22500000,1,192,7088220,24578072,0.288396,0.844982,
45000000,22500000,22500000,1,193,7102669,24678446,0.287809,0.846704,
45000000,22500000,22500000,1,194,7099708,24760282,0.286738,0.846351,
45000000,22500000,22500000,1,195,7097005,24845885,0.285641,0.846029,
45000000,22500000,22500000,1,196,7104680,24942493,0.284842,0.846944,
45000000,22500000,22500000,1,197,7116421,25029659,0.28432,0.848343,
45000000,22500000,22500000,1,198,7126808,25118152,0.283731,0.849582,
45000000,22500000,22500000,1,199,7130267,25211051,0.282823,0.849994,
45000000,22500000,22500000,1,200,7146932,25306317,0.282417,0.851981,
45000000,22500000,22500000,1,201,7158229,25398557,0.281836,0.853327,
45000000,22500000,22500000,1,202,7170675,25494942,0.281259,0.854811,
45000000,22500000,22500000,1,203,7182991,25595893,0.280631,0.856279,
45000000,22500000,22500000,1,204,7198794,25696064,0.280152,0.858163,
45000000,22500000,22500000,1,205,7200948,25786590,0.279252,0.85842,
45000000,22500000,22500000,1,206,7204129,25880797,0.278358,0.858799,
45000000,22500000,22500000,1,207,7199962,25969200,0.27725,0.858302,
45000000,22500000,22500000,1,208,7211151,26063721,0.276674,0.859636,
45000000,22500000,22500000,1,209,7225220,26162996,0.276162,0.861313,
45000000,22500000,22500000,1,210,7242901,26261634,0.275798,0.863421,
45000000,22500000,22500000,1,211,7244783,26350435,0.27494,0.863645,
45000000,22500000,22500000,1,212,7257712,26454176,0.27435,0.865187,
45000000,22500000,22500000,1,213,7273976,26559802,0.273872,0.867126,
45000000,22500000,22500000,1,214,7287851,26656222,0.273401,0.86878,
45000000,22500000,22500000,1,215,7284477,26747868,0.272339,0.868377,
45000000,22500000,22500000,1,216,7282279,26840672,0.271315,0.868115,
45000000,22500000,22500000,1,217,7292002,26937818,0.270698,0.869274,
45000000,22500000,22500000,1,218,7298817,27030243,0.270024,0.870087,
45000000,22500000,22500000,1,219,7317859,27134596,0.269687,0.872357,
45000000,22500000,22500000,1,220,7330940,27236262,0.269161,0.873916,
45000000,22500000,22500000,1,221,7343858,27334058,0.268671,0.875456,
45000000,22500000,22500000,1,222,7348882,27433076,0.267884,0.876055,
45000000,22500000,22500000,1,223,7348781,27526605,0.26697,0.876043,
45000000,22500000,22500000,1,224,7347478,27615172,0.266067,0.875888,
45000000,22500000,22500000,1,225,7350811,27707715,0.265298,0.876285,
45000000,22500000,22500000,1,226,7355945,27798735,0.264614,0.876897,
45000000,22500000,22500000,1,227,7371322,27893762,0.264264,0.87873,
45000000,22500000,22500000,1,228,7383883,27993503,0.263771,0.880227,
45000000,22500000,22500000,1,229,7400780,28093070,0.263438,0.882242,
